calender_id,listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
35430,22703318,2022-03-28 00:00:00.000000,0,180,180,3,1125
35431,345959,2022-05-23 00:00:00.000000,1,60,60,3,90
35432,34356118,2022-10-28 00:00:00.000000,1,100,100,2,1125
35433,29773713,2022-11-03 00:00:00.000000,0,50,50,2,30
35434,10170353,2022-06-03 00:00:00.000000,1,146,146,2,1125
35435,51602882,2022-02-09 00:00:00.000000,0,180,180,1,1125
35436,41403056,2022-11-22 00:00:00.000000,1,40,40,30,1125
35437,27844982,2022-02-09 00:00:00.000000,0,20,20,2,300
35438,36098300,2022-02-20 00:00:00.000000,1,121,121,1,1125
35439,51134319,2022-01-06 00:00:00.000000,0,150,150,2,1125
35440,49895621,2022-08-23 00:00:00.000000,1,145,145,1,999
35441,42341563,2022-09-23 00:00:00.000000,1,75,75,1,1125
35442,23755415,2022-03-30 00:00:00.000000,1,59,59,1,1125
35443,53419002,2022-08-05 00:00:00.000000,1,60,60,2,10
35444,7724259,2022-12-03 00:00:00.000000,1,500,500,4,1125
35445,53250815,2022-07-29 00:00:00.000000,1,65,65,1,365
35446,52315230,2022-01-27 00:00:00.000000,1,49,49,1,10
35447,52730244,2022-12-08 00:00:00.000000,0,120,120,3,365
35448,44202777,2022-07-14 00:00:00.000000,0,110,110,3,1125
35449,9582616,2022-12-17 00:00:00.000000,0,69,69,2,365
35450,20168816,2022-07-08 00:00:00.000000,0,54,54,1,1125
35451,32040640,2022-12-22 00:00:00.000000,0,55,55,2,60
35452,26672728,2022-03-01 00:00:00.000000,0,63,63,8,1125
35453,4980368,2022-06-04 00:00:00.000000,1,79,79,7,1125
35454,46669531,2022-07-23 00:00:00.000000,1,83,83,2,1125
35455,36963744,2022-02-10 00:00:00.000000,1,95,95,1,999
35456,49666839,2022-08-05 00:00:00.000000,0,80,80,10,365
35457,40392465,2022-06-17 00:00:00.000000,1,69,69,1,1125
35458,51301468,2022-09-28 00:00:00.000000,1,59,59,1,1125
35459,18835003,2022-07-18 00:00:00.000000,0,100,100,2,1125
35460,43740067,2022-11-10 00:00:00.000000,0,300,300,100,365
35461,52415607,2022-05-05 00:00:00.000000,1,75,75,2,365
35462,43040299,2022-10-01 00:00:00.000000,0,180,180,2,1125
35463,50530957,2022-04-16 00:00:00.000000,0,59,59,2,365
35464,40628338,2022-07-19 00:00:00.000000,0,86,86,1,1125
35465,36278065,2022-11-24 00:00:00.000000,0,100,100,1,1125
35466,51162189,2022-01-12 00:00:00.000000,1,185,185,7,365
35467,31273816,2022-06-16 00:00:00.000000,0,170,170,1,1125
35468,24170223,2021-12-27 00:00:00.000000,0,75,75,2,1125
35469,34294000,2022-01-25 00:00:00.000000,1,49,49,3,1125
35470,32683116,2022-10-11 00:00:00.000000,0,40,40,2,1125
35471,41124839,2022-05-01 00:00:00.000000,1,49,49,1,13
35472,9126033,2022-02-20 00:00:00.000000,1,65,65,2,1125
35473,36729427,2022-12-06 00:00:00.000000,0,65,65,1,1125
35474,48416528,2022-06-11 00:00:00.000000,1,900,900,1,1125
35475,218916,2022-04-16 00:00:00.000000,0,85,85,1,50
35476,44660276,2022-05-26 00:00:00.000000,1,80,80,1,1125
35477,17835464,2022-11-06 00:00:00.000000,0,59,59,2,730
35478,51079807,2022-05-22 00:00:00.000000,1,49,49,1,1125
35479,28677510,2022-08-29 00:00:00.000000,0,65,65,1,1125
35480,33134795,2022-10-31 00:00:00.000000,0,48,48,1,10
35481,38561071,2022-07-05 00:00:00.000000,1,249,249,15,1124
35482,39746037,2022-07-10 00:00:00.000000,0,45,45,2,14
35483,52233251,2022-10-27 00:00:00.000000,1,62,62,1,1125
35484,52163567,2022-07-15 00:00:00.000000,0,80,80,2,1125
35485,35379310,2022-08-02 00:00:00.000000,1,60,60,1,1125
35486,52315681,2022-02-26 00:00:00.000000,1,129,129,1,10
35487,49918065,2022-04-02 00:00:00.000000,1,200,200,1,1125
35488,37148200,2022-10-29 00:00:00.000000,1,45,45,2,1125
35489,46655249,2022-04-11 00:00:00.000000,0,64,64,2,1125
35490,52403714,2022-04-20 00:00:00.000000,1,85,85,1,30
35491,45095220,2022-06-20 00:00:00.000000,1,50,50,14,1125
35492,6984717,2022-12-18 00:00:00.000000,0,70,70,2,1125
35493,33800807,2022-02-16 00:00:00.000000,1,58,58,2,1125
35494,52579351,2022-01-19 00:00:00.000000,1,85,85,2,1125
35495,52046870,2022-05-14 00:00:00.000000,1,160,160,2,365
35496,27489768,2022-08-02 00:00:00.000000,1,220,220,3,1125
35497,41128489,2022-06-18 00:00:00.000000,1,129,129,1,13
35498,49847217,2021-12-26 00:00:00.000000,0,100,100,1,1125
35499,40890925,2022-04-13 00:00:00.000000,1,49,49,1,13
35500,51406228,2022-01-18 00:00:00.000000,0,265,265,1,1125
35501,19815144,2022-08-01 00:00:00.000000,1,75,75,2,1125
35502,52521550,2022-07-08 00:00:00.000000,1,85,85,2,365
35503,12693565,2022-09-29 00:00:00.000000,1,89,89,90,1124
35504,37925930,2022-01-05 00:00:00.000000,0,75,75,5,1125
35505,14813245,2022-12-13 00:00:00.000000,1,75,75,1,1125
35506,20168816,2022-02-21 00:00:00.000000,1,46,46,1,1125
35507,49895621,2022-04-17 00:00:00.000000,1,90,90,1,999
35508,891884,2022-12-25 00:00:00.000000,0,175,175,1,1125
35509,37792685,2022-05-14 00:00:00.000000,1,100,100,2,1125
35510,17791425,2022-11-23 00:00:00.000000,1,90,90,4,1125
35511,33410025,2022-06-02 00:00:00.000000,1,122,122,3,1125
35512,20994541,2022-03-28 00:00:00.000000,1,36,36,26,1125
35513,6833081,2022-04-15 00:00:00.000000,0,50,50,5,1125
35514,25501058,2022-08-13 00:00:00.000000,0,140,140,1,1125
35515,49375199,2022-09-06 00:00:00.000000,0,85,85,1,365
35516,38067907,2022-09-27 00:00:00.000000,0,32,32,1,16
35517,28381974,2022-01-09 00:00:00.000000,1,49,49,4,1125
35518,26668817,2022-11-30 00:00:00.000000,0,78,78,1,8
35519,19929145,2022-07-25 00:00:00.000000,1,133,133,5,30
35520,9911713,2022-09-18 00:00:00.000000,1,39,39,1,1125
35521,28379011,2022-01-29 00:00:00.000000,1,78,78,2,1125
35522,53050521,2022-02-19 00:00:00.000000,1,260,260,1,1125
35523,49268667,2022-01-02 00:00:00.000000,1,70,70,1,365
35524,40438979,2022-10-22 00:00:00.000000,1,114,114,2,14
35525,22191315,2022-04-12 00:00:00.000000,1,60,60,2,1125
35526,36687566,2022-06-09 00:00:00.000000,0,65,65,10,10
35527,50562665,2022-07-22 00:00:00.000000,0,100,100,1,1125
35528,42661008,2022-07-26 00:00:00.000000,0,39,39,3,1125
35529,35178948,2022-07-17 00:00:00.000000,0,60,60,1,1125
35530,49121142,2022-09-04 00:00:00.000000,0,88,88,1,85
35531,52837025,2022-03-23 00:00:00.000000,1,110,110,3,1125
35532,14798944,2022-03-01 00:00:00.000000,1,64,64,2,1125
35533,24900105,2022-05-12 00:00:00.000000,1,99,99,2,1125
35534,39504410,2022-09-19 00:00:00.000000,0,145,145,2,1125
35535,34904214,2022-06-25 00:00:00.000000,1,250,250,2,1125
35536,31165500,2022-07-25 00:00:00.000000,0,79,79,3,1125
35537,32693198,2022-09-11 00:00:00.000000,0,49,49,5,1125
35538,30219390,2022-03-27 00:00:00.000000,0,150,150,1,60
35539,49880080,2022-05-27 00:00:00.000000,0,70,70,1,1125
35540,43660245,2022-10-04 00:00:00.000000,0,169,169,1,1125
35541,33714695,2021-12-26 00:00:00.000000,0,22,22,3,100
35542,11386961,2022-07-10 00:00:00.000000,1,80,80,21,1125
35543,52486335,2022-04-11 00:00:00.000000,0,90,90,2,1125
35544,48217222,2022-07-24 00:00:00.000000,0,100,100,2,1125
35545,27490882,2022-02-24 00:00:00.000000,1,79,79,3,200
35546,35121718,2022-04-12 00:00:00.000000,0,38,38,1,1125
35547,50206275,2022-08-16 00:00:00.000000,0,150,150,1,365
35548,7814882,2022-10-07 00:00:00.000000,0,75,75,2,1125
35549,21718764,2022-05-26 00:00:00.000000,0,50,50,7,1125
35550,52645207,2022-07-15 00:00:00.000000,0,60,60,2,1125
35551,39174512,2022-06-24 00:00:00.000000,0,222,222,1,1125
35552,17913667,2022-10-05 00:00:00.000000,1,35,35,1,31
35553,2543695,2022-06-25 00:00:00.000000,1,210,210,2,1125
35554,40628318,2022-07-29 00:00:00.000000,0,54,54,2,1125
35555,36422080,2022-06-15 00:00:00.000000,0,56,56,1,1125
35556,50026073,2022-11-01 00:00:00.000000,1,90,90,1,200
35557,49007598,2022-10-23 00:00:00.000000,1,59,59,1,21
35558,43673968,2022-07-15 00:00:00.000000,0,120,120,1,1125
35559,52749596,2022-08-20 00:00:00.000000,1,139,139,1,10
35560,50455820,2022-08-28 00:00:00.000000,0,103,103,1,1125
35561,32371479,2022-03-10 00:00:00.000000,1,89,89,14,1125
35562,39578032,2022-10-23 00:00:00.000000,1,59,59,1,13
35563,40219162,2022-03-22 00:00:00.000000,0,45,45,3,1125
35564,12959452,2021-12-30 00:00:00.000000,0,99,99,3,1125
35565,36687566,2022-03-11 00:00:00.000000,1,65,65,10,10
35566,53419002,2022-11-28 00:00:00.000000,1,60,60,2,10
35567,49016014,2022-10-17 00:00:00.000000,0,60,60,2,30
35568,43713237,2022-01-24 00:00:00.000000,0,65,65,5,1125
35569,45156840,2022-04-13 00:00:00.000000,1,125,125,2,1125
35570,53430106,2022-06-22 00:00:00.000000,1,280,280,3,365
35571,52683920,2022-12-21 00:00:00.000000,1,79,79,1,10
35572,50110794,2022-05-10 00:00:00.000000,0,70,70,2,1125
35573,47346106,2022-07-11 00:00:00.000000,1,14,14,60,1125
35574,5789730,2022-11-27 00:00:00.000000,1,79,79,7,1125
35575,47368471,2022-07-10 00:00:00.000000,0,65,65,2,1125
35576,1184623,2022-11-24 00:00:00.000000,0,191,191,2,1125
35577,21160052,2022-07-13 00:00:00.000000,0,56,56,2,1125
35578,50026073,2022-02-25 00:00:00.000000,1,90,90,1,200
35579,31201246,2022-09-24 00:00:00.000000,1,58,58,7,1125
35580,40229216,2022-02-21 00:00:00.000000,1,100,100,3,5
35581,24061317,2022-07-06 00:00:00.000000,1,89,89,1,1125
35582,13350400,2022-10-16 00:00:00.000000,1,75,75,2,1125
35583,2230592,2022-05-03 00:00:00.000000,0,55,55,1,1125
35584,53912988,2022-10-02 00:00:00.000000,1,28,28,1,365
35585,46887005,2022-09-06 00:00:00.000000,0,590,590,30,1125
35586,50223040,2022-06-21 00:00:00.000000,1,100,100,1,1125
35587,20406122,2022-11-22 00:00:00.000000,0,42,42,2,1125
35588,15217689,2022-04-16 00:00:00.000000,1,35,35,1,1125
35589,11288058,2022-11-14 00:00:00.000000,0,94,94,2,1125
35590,37200727,2022-10-27 00:00:00.000000,1,154,139,1,1125
35591,9063100,2022-10-12 00:00:00.000000,1,150,150,1,1125
35592,40998197,2022-10-25 00:00:00.000000,0,95,95,1,1125
35593,38281578,2022-07-04 00:00:00.000000,0,160,160,1,1000
35594,27564444,2022-07-05 00:00:00.000000,0,80,80,7,90
35595,51080079,2022-12-15 00:00:00.000000,1,59,59,1,1125
35596,41766119,2022-05-18 00:00:00.000000,0,50,50,1,365
35597,26672728,2022-01-16 00:00:00.000000,1,60,60,8,1125
35598,50114655,2022-11-06 00:00:00.000000,0,82,82,2,90
35599,49764921,2022-07-11 00:00:00.000000,1,64,64,1,21
35600,16107337,2022-08-14 00:00:00.000000,0,60,60,1,1125
35601,50226991,2022-05-30 00:00:00.000000,1,49,49,1,13
35602,1808782,2022-02-04 00:00:00.000000,0,115,115,2,60
35603,51078391,2022-02-15 00:00:00.000000,1,49,49,1,1125
35604,53597516,2022-05-17 00:00:00.000000,1,150,150,2,1125
35605,18475342,2022-08-06 00:00:00.000000,1,75,71,6,365
35606,36469302,2022-08-22 00:00:00.000000,0,68,68,1,31
35607,19341633,2022-06-30 00:00:00.000000,0,95,95,1,1125
35608,35593349,2022-02-02 00:00:00.000000,1,165,165,1,1125
35609,52016935,2022-02-04 00:00:00.000000,1,325,325,1,1125
35610,24061523,2022-04-15 00:00:00.000000,0,100,100,6,1125
35611,19013331,2022-11-29 00:00:00.000000,0,75,75,2,1125
35612,38683692,2022-09-20 00:00:00.000000,0,95,95,2,1125
35613,30259301,2022-11-02 00:00:00.000000,0,75,75,2,1125
35614,40628338,2022-07-14 00:00:00.000000,0,87,87,1,1125
35615,53825194,2022-08-27 00:00:00.000000,0,33,33,1,14
35616,50741200,2022-04-07 00:00:00.000000,0,85,85,3,15
35617,14780607,2022-05-18 00:00:00.000000,1,118,118,2,1125
35618,49743964,2022-06-07 00:00:00.000000,1,49,49,1,21
35619,15853340,2022-03-10 00:00:00.000000,1,39,39,1,7
35620,35779920,2021-12-29 00:00:00.000000,0,100,100,1,1125
35621,38202647,2022-09-30 00:00:00.000000,1,42,42,4,1125
35622,4030176,2022-08-27 00:00:00.000000,1,52,52,14,60
35623,12145173,2022-11-15 00:00:00.000000,1,55,55,1,1125
35624,34851379,2022-04-24 00:00:00.000000,0,80,80,1,6
35625,34851379,2022-12-09 00:00:00.000000,0,80,80,1,6
35626,47783038,2022-01-15 00:00:00.000000,1,80,80,2,62
35627,19013331,2022-04-16 00:00:00.000000,0,75,75,2,1125
35628,49194091,2022-09-26 00:00:00.000000,0,18,18,5,1125
35629,28330049,2022-10-08 00:00:00.000000,1,99,99,1,1125
35630,47405766,2022-02-17 00:00:00.000000,1,69,69,1,1125
35631,41641334,2022-12-22 00:00:00.000000,0,130,130,3,1125
35632,17004023,2022-09-19 00:00:00.000000,1,273,273,2,1125
35633,53792420,2022-02-06 00:00:00.000000,1,46,46,180,196
35634,813969,2022-10-10 00:00:00.000000,1,205,205,1,1125
35635,46506827,2022-10-28 00:00:00.000000,0,115,115,2,1125
35636,10015096,2022-11-15 00:00:00.000000,0,50,50,30,128
35637,44589022,2022-01-23 00:00:00.000000,1,99,99,1,1125
35638,6463582,2022-11-17 00:00:00.000000,0,38,38,7,180
35639,11111703,2022-05-14 00:00:00.000000,1,68,68,5,1125
35640,15371998,2022-08-29 00:00:00.000000,1,150,150,2,1125
35641,1427505,2022-09-06 00:00:00.000000,1,85,85,10,600
35642,5074616,2022-06-05 00:00:00.000000,1,85,85,3,1125
35643,52169472,2022-02-14 00:00:00.000000,1,52,52,3,30
35644,27567212,2022-03-04 00:00:00.000000,1,69,69,60,110
35645,17010097,2022-05-12 00:00:00.000000,0,59,59,2,1125
35646,19139841,2022-09-01 00:00:00.000000,0,115,115,2,1125
35647,41125450,2022-03-18 00:00:00.000000,0,129,129,1,13
35648,49067094,2022-07-15 00:00:00.000000,0,90,90,2,1125
35649,26477493,2022-10-24 00:00:00.000000,0,110,110,2,1125
35650,28330049,2022-07-31 00:00:00.000000,1,97,97,1,1125
35651,16630701,2022-09-18 00:00:00.000000,0,130,130,1,1125
35652,29380915,2022-05-14 00:00:00.000000,0,85,85,5,1125
35653,31198633,2022-12-04 00:00:00.000000,0,65,65,1,14
35654,47987148,2022-12-09 00:00:00.000000,0,75,75,5,365
35655,39664757,2022-12-18 00:00:00.000000,0,58,58,2,5
35656,6670508,2022-02-27 00:00:00.000000,0,125,125,2,365
35657,28363835,2022-02-14 00:00:00.000000,1,99,99,30,1125
35658,45854614,2022-10-03 00:00:00.000000,1,115,115,4,1125
35659,35361130,2022-10-20 00:00:00.000000,0,139,139,1,30
35660,52313965,2022-02-18 00:00:00.000000,1,129,129,1,10
35661,50873866,2022-01-20 00:00:00.000000,1,50,50,30,1125
35662,39292367,2022-08-13 00:00:00.000000,0,72,72,1,1125
35663,18507108,2022-09-24 00:00:00.000000,0,50,50,5,365
35664,35602722,2022-01-07 00:00:00.000000,0,200,300,2,1125
35665,39935151,2022-11-29 00:00:00.000000,1,150,150,150,1125
35666,53194495,2022-08-15 00:00:00.000000,1,160,160,2,365
35667,43775291,2022-04-27 00:00:00.000000,1,55,55,1,1125
35668,49375199,2022-05-26 00:00:00.000000,0,85,85,1,365
35669,34836818,2022-05-31 00:00:00.000000,0,55,55,1,1125
35670,36220043,2022-08-15 00:00:00.000000,1,65,65,2,1125
35671,19618674,2022-11-18 00:00:00.000000,1,58,58,29,1125
35672,9063100,2022-06-13 00:00:00.000000,1,150,150,1,1125
35673,11234792,2022-03-14 00:00:00.000000,1,89,85,2,1125
35674,45858329,2022-10-30 00:00:00.000000,0,78,78,2,1125
35675,26954216,2022-10-08 00:00:00.000000,0,22,22,1,1125
35676,9444009,2022-09-12 00:00:00.000000,1,80,80,1,1125
35677,43663664,2022-05-16 00:00:00.000000,1,85,85,2,1125
35678,52826451,2022-04-20 00:00:00.000000,1,65,65,1,365
35679,51421663,2022-08-28 00:00:00.000000,0,150,150,2,1125
35680,46468395,2022-03-23 00:00:00.000000,1,80,80,2,1125
35681,52304371,2022-06-29 00:00:00.000000,1,90,90,14,365
35682,15657753,2022-12-20 00:00:00.000000,1,100,100,2,1125
35683,52859359,2022-01-26 00:00:00.000000,1,45,45,1,7
35684,52486155,2022-02-16 00:00:00.000000,1,59,59,1,365
35685,49743710,2022-01-22 00:00:00.000000,1,99,99,1,21
35686,50127440,2022-10-08 00:00:00.000000,0,73,73,2,1125
35687,26464842,2022-07-24 00:00:00.000000,1,55,55,2,1125
35688,8104534,2022-06-30 00:00:00.000000,1,36,36,2,1125
35689,15878210,2022-02-06 00:00:00.000000,0,60,60,2,1000
35690,19618674,2022-12-12 00:00:00.000000,1,58,58,29,1125
35691,2448815,2022-05-07 00:00:00.000000,1,165,165,1,1125
35692,35244357,2022-11-29 00:00:00.000000,0,70,70,1,1125
35693,24596945,2022-08-03 00:00:00.000000,0,63,63,1,1125
35694,34851379,2022-06-16 00:00:00.000000,0,80,80,1,6
35695,27489768,2022-11-29 00:00:00.000000,1,89,89,3,1125
35696,42580071,2022-09-28 00:00:00.000000,1,59,59,1,13
35697,49015990,2022-06-07 00:00:00.000000,1,250,250,2,4
35698,26991935,2022-02-03 00:00:00.000000,0,22,22,1,1125
35699,17911859,2022-10-12 00:00:00.000000,0,350,350,2,1125
35700,10429341,2022-01-05 00:00:00.000000,0,48,48,3,1125
35701,53050521,2022-11-20 00:00:00.000000,1,260,260,1,1125
35702,16835869,2022-09-23 00:00:00.000000,1,75,75,3,180
35703,39401215,2022-10-01 00:00:00.000000,1,550,550,1,1125
35704,53819769,2022-10-17 00:00:00.000000,1,280,280,1,999
35705,34356118,2022-11-02 00:00:00.000000,1,90,90,2,1125
35706,38281297,2022-10-15 00:00:00.000000,1,150,150,1,1125
35707,50904,2022-06-29 00:00:00.000000,1,165,157,1,60
35708,778043,2022-09-20 00:00:00.000000,1,70,70,2,31
35709,19081019,2022-04-06 00:00:00.000000,1,125,125,2,1125
35710,16291478,2022-03-08 00:00:00.000000,1,150,150,2,1125
35711,21831536,2021-12-30 00:00:00.000000,0,120,120,2,1125
35712,31277746,2022-10-02 00:00:00.000000,0,43,43,1,1125
35713,38080630,2022-05-18 00:00:00.000000,1,49,49,1,13
35714,29250575,2022-01-28 00:00:00.000000,1,100,100,28,1125
35715,39961203,2022-03-29 00:00:00.000000,1,85,85,16,200
35716,53819650,2022-02-18 00:00:00.000000,1,120,120,1,999
35717,6659457,2022-02-06 00:00:00.000000,0,45,45,2,1125
35718,50511966,2022-07-13 00:00:00.000000,0,58,58,29,90
35719,12509158,2022-07-03 00:00:00.000000,1,88,88,12,1125
35720,30976426,2022-07-12 00:00:00.000000,0,59,59,2,1125
35721,7759657,2022-10-22 00:00:00.000000,1,63,63,100,1125
35722,41130318,2022-05-28 00:00:00.000000,1,129,129,1,13
35723,40414879,2022-09-08 00:00:00.000000,1,79,79,1,1125
35724,14813245,2022-06-09 00:00:00.000000,1,75,75,1,1125
35725,32763577,2022-05-04 00:00:00.000000,0,45,45,2,1125
35726,51397319,2022-09-19 00:00:00.000000,0,105,105,1,1125
35727,49717768,2022-03-22 00:00:00.000000,1,60,60,7,1125
35728,50236192,2022-04-17 00:00:00.000000,0,175,175,12,1125
35729,3202647,2022-04-28 00:00:00.000000,0,70,70,12,1125
35730,40172994,2022-09-17 00:00:00.000000,1,129,129,1,21
35731,52683920,2022-04-06 00:00:00.000000,1,49,49,1,10
35732,16835869,2022-05-06 00:00:00.000000,0,75,75,3,180
35733,24669581,2022-02-13 00:00:00.000000,0,75,75,2,7
35734,33094080,2022-08-26 00:00:00.000000,1,150,150,1,1125
35735,52881927,2022-05-19 00:00:00.000000,1,55,55,1,365
35736,35227376,2022-03-14 00:00:00.000000,0,50,50,7,1125
35737,53225646,2022-01-22 00:00:00.000000,1,250,250,1,1125
35738,41705096,2022-09-16 00:00:00.000000,0,55,55,1,1125
35739,4980368,2022-10-25 00:00:00.000000,0,79,79,7,1125
35740,42194629,2022-02-19 00:00:00.000000,0,89,89,2,1125
35741,36963744,2022-03-21 00:00:00.000000,1,95,95,1,999
35742,52729945,2022-09-26 00:00:00.000000,1,59,59,1,10
35743,44236595,2022-04-08 00:00:00.000000,1,250,250,1,1125
35744,26802748,2022-07-04 00:00:00.000000,0,95,95,2,1125
35745,18711244,2022-03-19 00:00:00.000000,0,109,109,2,1125
35746,46006803,2022-01-26 00:00:00.000000,1,66,66,2,1125
35747,51204968,2022-04-24 00:00:00.000000,1,47,47,1,1125
35748,44404311,2022-04-23 00:00:00.000000,1,69,69,1,1125
35749,40936525,2022-08-05 00:00:00.000000,1,75,75,3,1125
35750,53292986,2022-12-07 00:00:00.000000,1,65,65,20,1125
35751,41094334,2022-01-23 00:00:00.000000,1,49,49,1,13
35752,45477021,2022-08-22 00:00:00.000000,1,80,80,2,1125
35753,43584824,2022-01-26 00:00:00.000000,1,220,220,3,1125
35754,47899338,2022-11-06 00:00:00.000000,0,1005,1005,1,999
35755,38561071,2022-06-11 00:00:00.000000,1,249,249,15,1124
35756,48227279,2022-08-25 00:00:00.000000,0,45,45,30,1125
35757,16723796,2022-05-09 00:00:00.000000,1,65,65,20,1125
35758,37475845,2022-01-25 00:00:00.000000,1,50,50,1,30
35759,42084387,2022-09-17 00:00:00.000000,0,108,108,3,1125
35760,18823301,2022-05-05 00:00:00.000000,0,100,100,3,13
35761,224682,2022-08-13 00:00:00.000000,1,94,94,2,30
35762,52233251,2022-03-06 00:00:00.000000,0,62,62,1,1125
35763,50562665,2022-10-17 00:00:00.000000,0,99,99,1,1125
35764,44131326,2022-04-22 00:00:00.000000,1,124,124,1,1125
35765,26991935,2022-10-17 00:00:00.000000,0,22,22,1,1125
35766,44678829,2022-11-07 00:00:00.000000,1,275,275,1,1
35767,51406228,2022-01-23 00:00:00.000000,0,265,265,1,1125
35768,41550993,2022-09-07 00:00:00.000000,1,100,100,5,65
35769,40890925,2022-01-18 00:00:00.000000,1,49,49,1,13
35770,37730967,2022-02-28 00:00:00.000000,0,60,60,1,1125
35771,20942852,2022-02-16 00:00:00.000000,1,82,82,2,1125
35772,34851379,2022-08-13 00:00:00.000000,0,80,80,1,6
35773,31949372,2022-05-13 00:00:00.000000,1,39,39,2,1125
35774,40628318,2022-02-22 00:00:00.000000,0,56,56,2,1125
35775,45944698,2022-03-24 00:00:00.000000,0,35,35,2,1125
35776,32040640,2022-12-10 00:00:00.000000,0,55,55,2,60
35777,43866531,2022-07-26 00:00:00.000000,1,150,150,1,1125
35778,50356868,2022-01-17 00:00:00.000000,0,119,119,2,1125
35779,23001137,2022-04-11 00:00:00.000000,1,109,109,3,1125
35780,53606937,2022-08-23 00:00:00.000000,1,120,120,2,365
35781,22964399,2022-03-26 00:00:00.000000,1,129,129,1,21
35782,53124248,2022-04-11 00:00:00.000000,0,180,180,2,365
35783,19723966,2022-12-18 00:00:00.000000,0,200,200,1,1125
35784,30414744,2022-11-03 00:00:00.000000,1,70,70,3,1125
35785,46936976,2022-09-02 00:00:00.000000,0,80,80,7,365
35786,7262234,2022-11-04 00:00:00.000000,1,50,50,7,1125
35787,1808782,2022-01-01 00:00:00.000000,1,115,115,2,60
35788,27489768,2022-03-17 00:00:00.000000,1,109,109,3,1125
35789,51283145,2022-06-04 00:00:00.000000,1,425,425,1,1125
35790,52592822,2022-09-24 00:00:00.000000,0,30,30,28,365
35791,51013490,2022-08-27 00:00:00.000000,0,200,200,3,365
